dataset,sweep,model,config,roc_mean,roc_std,pr_mean,pr_std,time_mean,time_std
annthyroid,Scoring_metric,IF,IF_score_density,0.852912173239796,0.003498495177660538,0.33209568446599036,0.003958529622479903,0.029885315895080568,0.0005503729220247873
mnist,IF_depth_and_trees,IF,IF_t100_d8,0.8235598187123611,0.0020843716042320483,0.294350071024146,0.0027893941230454525,0.03429644107818604,0.0007240316360467692
mnist,IF_depth_and_trees,IF,IF_t200_d8,0.8141187889323482,0.00147928344898822,0.28471053492416104,0.002068121910593052,0.07366855144500732,0.0012655704736287102
mnist,IF_depth_and_trees,IF,IF_t100_dNone,0.8094353179776907,0.0008114397546700236,0.29111197532042743,0.0030468820575836318,0.0960160255432129,0.0022455742143788642
mnist,IF_depth_and_trees,IF,IF_t200_dNone,0.8035082262370399,0.0008931706375210203,0.27740832179419866,0.0024071548224311994,0.19090731143951417,0.0049400769845853775
mnist,IF_sample_size,IF,IF_s64,0.7798704807433621,0.002800885222197811,0.21467454146120887,0.004571067081663728,0.03870611190795899,0.0005973113447726924
mnist,IF_sample_size,IF,IF_s128,0.7777086980815795,0.0029773478623494787,0.24556023825215384,0.0061884888707753145,0.03589997291564941,0.0005279883860401388
mnist,IF_sample_size,IF,IF_s256,0.8235598187123611,0.0020843716042320483,0.294350071024146,0.0027893941230454525,0.034568381309509275,0.0004905384139577932
mnist,IF_sample_size,IF,IF_s512,0.8190533929347488,0.0023282684115597573,0.2936712499436145,0.002841913320214385,0.03426036834716797,0.0007529962113026873
mnist,Split_geometry_ndim,IF,ndim1_random,0.8235598187123611,0.0020843716042320483,0.294350071024146,0.0027893941230454525,0.034570717811584474,0.0006731635699534078
mnist,Split_geometry_ndim,EIF,ndim2_random,0.8267463835599429,0.0041945729924083505,0.3097144519940894,0.010216619596967196,0.09853115081787109,0.00409569098594104
mnist,FCF_trees_and_samplesize,FCF,FCF_t100_s256,0.7948561495002172,0.004266052772333432,0.262546910752884,0.003800177126840035,0.16088597774505614,0.004635238277415216
mnist,FCF_trees_and_samplesize,FCF,FCF_t200_s256,0.7919672606113284,0.0008106611252140613,0.2515705282183501,0.0008006810941970497,0.33290982246398926,0.013372710457119696
mnist,FCF_trees_and_samplesize,FCF,FCF_t200_s128,0.788289936052648,0.0014409561958259127,0.25321525876633566,0.002226889671610363,0.24885244369506837,0.0034137030318912263
mnist,FCF_trees_and_samplesize,FCF,FCF_t200_s512,0.7933579913495168,0.0012020426919072172,0.2734902471230844,0.0023319991070893994,0.535667610168457,0.011812824084784018
mnist,SCiF_ntry_and_range_penalty,SCiF,SCiF_ntry1_pen0,0.8308734504666709,0.0025776758109380387,0.28497871526570623,0.003980623249541565,0.09990391731262208,0.001087480363712114
mnist,SCiF_ntry_and_range_penalty,SCiF,SCiF_ntry10_pen0,0.8212874733552699,0.0030345773652716733,0.32224590975395107,0.006727615276284187,0.18073508739471436,0.00030241060786989263
mnist,SCiF_ntry_and_range_penalty,SCiF,SCiF_ntry10_pen1,0.8207780468119452,0.0030546541767148185,0.3217884489996313,0.006635921970166654,0.18198223114013673,0.002190719432202454
mnist,Scoring_metric,IF,IF_score_depth,0.8235598187123611,0.0020843716042320483,0.294350071024146,0.0027893941230454525,0.03428370952606201,0.0006135305401471785
mnist,Scoring_metric,IF,IF_score_density,0.7811265288383933,0.0034988022676287127,0.25873388430194444,0.0040935741918759795,0.03435807228088379,0.0006007377711347787
